id;adresse_norm
998678;12 RUE DU FBG SAINT GEORGES 87700 AIXE-SUR-VIENNE
998677;6 RUE DU BARRY 87700 AIXE-SUR-VIENNE
998684;50 AV DU PRESIDENT WILSON 87700 AIXE-SUR-VIENNE
998679;18 AV DU GENERAL DE GAULLE 87700 AIXE-SUR-VIENNE
998682;9 RUE DU ONZE NOVEMBRE 1918 87700 AIXE-SUR-VIENNE
998681;5 ALL DU HAUT BOIS 87700 AIXE-SUR-VIENNE
998680;43 AV DU GENERAL DE GAULLE 87700 AIXE-SUR-VIENNE
998685;56 AV DU PRESIDENT WILSON 87700 AIXE-SUR-VIENNE
998688;10 RUE FERNAND LAPEYRE 87700 AIXE-SUR-VIENNE
998683;15 AV DU PRESIDENT WILSON 87700 AIXE-SUR-VIENNE
998673;23 AV DU 19 MARS 1962 87700 AIXE-SUR-VIENNE
998687;13 RUE DU PUY PANARD 87700 AIXE-SUR-VIENNE
998697;29 RUE JEANNE D ALBRET 87700 AIXE-SUR-VIENNE
998692;4 RUE JEAN BERNARD 87700 AIXE-SUR-VIENNE
998689;10 IMP FRANCOIS VILLON 87700 AIXE-SUR-VIENNE
998686;57 AV DU PRESIDENT WILSON 87700 AIXE-SUR-VIENNE
998694;8 RUE JEAN MOULIN 87700 AIXE-SUR-VIENNE
998696;9 AV JEAN REBIER 87700 AIXE-SUR-VIENNE
998695;24 AV JEAN REBIER 87700 AIXE-SUR-VIENNE
998699;37 AV JEANNE PICHENAUD 87700 AIXE-SUR-VIENNE
998703;45 AV PASTEUR 87700 AIXE-SUR-VIENNE
998700;2  LES RIVAUX 87700 AIXE-SUR-VIENNE
998702;12 RUE MARCEL BOURSET 87700 AIXE-SUR-VIENNE
998701;6075  LES RIVAUX 87700 AIXE-SUR-VIENNE
998691;28 RUE JEAN BERNARD 87700 AIXE-SUR-VIENNE
998690;14 RUE JEAN BERNARD 87700 AIXE-SUR-VIENNE
998693;1 IMP JEAN FRANCOIS MILLET 87700 AIXE-SUR-VIENNE
998698;20 AV JEANNE PICHENAUD 87700 AIXE-SUR-VIENNE
998705;3 RUE ROCHEFROIDE 87700 AIXE-SUR-VIENNE
998706;30 RUE ROCHEFROIDE 87700 AIXE-SUR-VIENNE
998710;4 RUE DE LA PLACE PUYTIGNON 87700 BEYNAC
998708;40 RUE SADI CARNOT 87700 AIXE-SUR-VIENNE
998709;39 RUE DE LA CROIX DES COMBES 87700 BEYNAC
998704;32 AV RAYMOND POINCARE 87700 AIXE-SUR-VIENNE
998714;15 LOT LE BOIS CHARMANT 87700 BEYNAC
998707;4 RUE SADI CARNOT 87700 AIXE-SUR-VIENNE
998715;5170  BOIS RAYNAUD 87700 SAINT-MARTIN-LE-VIEUX
998712;4 IMP DES COMBES 87700 BEYNAC
998716;5063  BONNEFONT 87700 SAINT-MARTIN-LE-VIEUX
998718;5031  BORD 87700 SAINT-MARTIN-LE-VIEUX
998720;5042  JOUBERT 87700 SAINT-MARTIN-LE-VIEUX
998719;4 RUE DE LA MAIRIE 87700 SAINT-MARTIN-LE-VIEUX
998713;4 RUE DU TILLEUL 87700 BEYNAC
998711;21 RUE DE NOUAILHAS 87700 BEYNAC
998721;5049  LA MAISON NEUVE 87700 SAINT-MARTIN-LE-VIEUX
998717;5072  BONNEFONT 87700 SAINT-MARTIN-LE-VIEUX
998730;5170  CHEZ CLEDAUD 87700 SAINT-PRIEST-SOUS-AIXE
998726;5123  MOULIN JAPAUD 87700 SAINT-MARTIN-LE-VIEUX
998725;5  LOT DES CHENES 87700 SAINT-MARTIN-LE-VIEUX
998731;17 RUE DE BOURNAZAUD 87700 SAINT-PRIEST-SOUS-AIXE
998724;35  LOT DES CHENES 87700 SAINT-MARTIN-LE-VIEUX
998722;5124  LA POUETTE 87700 SAINT-MARTIN-LE-VIEUX
998729;5169  CHEZ CLEDAUD 87700 SAINT-PRIEST-SOUS-AIXE
998733;1 IMP DE TARNAUD 87700 SAINT-PRIEST-SOUS-AIXE
998723;6  LE POUEIX 87700 SAINT-MARTIN-LE-VIEUX
998728;5430  BOS DAMONT 87700 SAINT-PRIEST-SOUS-AIXE
998734;3 IMP DE TARNAUD 87700 SAINT-PRIEST-SOUS-AIXE
998732;18 RTE DE MAISON DIEU 87700 SAINT-PRIEST-SOUS-AIXE
998739;11 RUE DES PRADES 87700 SAINT-PRIEST-SOUS-AIXE
998735;1 RTE DE TARNAUD 87700 SAINT-PRIEST-SOUS-AIXE
998740;2 RUE DES PRADES 87700 SAINT-PRIEST-SOUS-AIXE
998727;5098  SARGNAT 87700 SAINT-MARTIN-LE-VIEUX
998743;8 RTE DU STADE 87700 SAINT-PRIEST-SOUS-AIXE
998738;18 RUE DES BOUCHATS 87700 SAINT-PRIEST-SOUS-AIXE
998737;7 RTE DES BOUCHATS 87700 SAINT-PRIEST-SOUS-AIXE
998742;8 RUE DU 19 MARS 1962 87700 SAINT-PRIEST-SOUS-AIXE
998736;11 RTE DE TARNAUD 87700 SAINT-PRIEST-SOUS-AIXE
998741;5 RUE DU 19 MARS 1962 87700 SAINT-PRIEST-SOUS-AIXE
998745;5421  L ETANG 87700 SAINT-PRIEST-SOUS-AIXE
998746;2  LES FORGES 87700 SAINT-PRIEST-SOUS-AIXE
998750;5161  RIOLAS 87700 SAINT-PRIEST-SOUS-AIXE
998754;2511 RTE DE BELLEVUE 87700 SAINT-YRIEIX-SOUS-AIXE
998749;5160  RIOLAS 87700 SAINT-PRIEST-SOUS-AIXE
998744;13  GRAND'RUE DES BOUCHATS 87700 SAINT-PRIEST-SOUS-AIXE
998752;1324 RTE DE BELLEVUE 87700 SAINT-YRIEIX-SOUS-AIXE
998759;23 VEN DU BOSGILLOU 87700 SAINT-YRIEIX-SOUS-AIXE
998760;432 RTE DU GUE 87700 SAINT-YRIEIX-SOUS-AIXE
998756;71 COTE DES BOIS 87700 SAINT-YRIEIX-SOUS-AIXE
998751;5393  TARNAUD 87700 SAINT-PRIEST-SOUS-AIXE
998762;10 RUE ANATOLE FRANCE 87720 SAILLAT-SUR-VIENNE
998748;32  MOULIN DE LA MIE 87700 SAINT-PRIEST-SOUS-AIXE
998753;2187 RTE DE BELLEVUE 87700 SAINT-YRIEIX-SOUS-AIXE
998757;54 IMP DES COMBEAUX 87700 SAINT-YRIEIX-SOUS-AIXE
998761;5018  LE BOURG 87700 SAINT-YRIEIX-SOUS-AIXE
998747;5440  LES PRADELLES 87700 SAINT-PRIEST-SOUS-AIXE
998755;2740 RTE DE BELLEVUE 87700 SAINT-YRIEIX-SOUS-AIXE
998768;19 RUE DU TILLEUL 87720 SAILLAT-SUR-VIENNE
998763;2 RUE ANATOLE FRANCE 87720 SAILLAT-SUR-VIENNE
998769;18 RUE GUY DE MAUPASSANT 87720 SAILLAT-SUR-VIENNE
998758;221 IMP DES GRANDS PRES 87700 SAINT-YRIEIX-SOUS-AIXE
998771;4 RUE JEAN JACQUES ROUSSEAU 87720 SAILLAT-SUR-VIENNE
998770;6 RUE JEAN GIRAUDOUX 87720 SAILLAT-SUR-VIENNE
998764;7 RUE CLAUDE NOUGARO 87720 SAILLAT-SUR-VIENNE
998767;2 RTE DES TERRASSES 87720 SAILLAT-SUR-VIENNE
998765;16 AV DE LA GARE 87720 SAILLAT-SUR-VIENNE
998766;33 AV DE LA GARE 87720 SAILLAT-SUR-VIENNE
998779;655 RTE DU PETIT CHALIER 87800 BURGNAC
998776;2680 RTE DE BEYNAC 87800 BURGNAC
998775;15 RUE VOLTAIRE 87720 SAILLAT-SUR-VIENNE
998774;9 RUE LOUISE MICHEL 87720 SAILLAT-SUR-VIENNE
998773;11 RUE JOLIOT CURIE 87720 SAILLAT-SUR-VIENNE
998778;133 RTE DU GRAND CHALIER 87800 BURGNAC
998782;22  MAUMOND 87800 JANAILHAC
998784;388 IMP DES CHATAIGNIERS 87800 JOURGNAC
998790;43 AV DE LA GARE 87800 LA MEYZE
998786;76 IMP DES MIMOSAS 87800 JOURGNAC
998780;3  LE PAVILLON 87800 JANAILHAC
998772;22 RUE JEAN JAURES 87720 SAILLAT-SUR-VIENNE
998785;216 RUE DES ECUREUILS 87800 JOURGNAC
998783;1103 RUE CLAUDE MONET 87800 JOURGNAC
998781;20  MAUMOND 87800 JANAILHAC
998777;17 RUE DU BOULOU 87800 BURGNAC
998788;230 RUE SAINT EXUPERY 87800 JOURGNAC
998789;22 AV DE LA GARE 87800 LA MEYZE
998787;2360 RUE JEAN FERRAT 87800 JOURGNAC
998795;2422 RTE DES SOURCES 87800 LA MEYZE
998797;706 IMP DU PUYNEGRIER 87800 LA MEYZE
998796;2977 RTE DES SOURCES 87800 LA MEYZE
998794;1445 RTE DES SOURCES 87800 LA MEYZE
998791;9 LOT DE LA GARE 87800 LA MEYZE
998793;84 RTE DE LA RIBIERE 87800 LA MEYZE
998792;3 RUE DE LA PASSERELLE 87800 LA MEYZE
998805;4  LES BEIGES 87800 LA ROCHE L ABEILLE
998811;6  BOSTRICHARD 87800 MEILHAC
998802;24 RUE HENRI DE NAVARRE 87800 LA ROCHE L ABEILLE
998799;12 RTE DE COUSSAC 87800 LA ROCHE L ABEILLE
998800;3 RUE DU 8 MAI 1945 87800 LA ROCHE L ABEILLE
998801;7 RUE DU 8 MAI 1945 87800 LA ROCHE L ABEILLE
998803;4  LA CROIX D HERVY 87800 LA ROCHE L ABEILLE
998806;5  MEGIE 87800 LA ROCHE L ABEILLE
998804;5046  LE BOURG 87800 LA ROCHE L ABEILLE
998798;720 IMP DU PUYNEGRIER 87800 LA MEYZE
998812;3 RTE DE NEXON 87800 MEILHAC
998815;2 ALL DE LA CHATAIGNERAIE 87800 NEXON
998808;2  RIBOUILLAS 87800 LA ROCHE L ABEILLE
998809;6  RIBOUILLAS 87800 LA ROCHE L ABEILLE
998807;5189  MEGIE 87800 LA ROCHE L ABEILLE
998819;61 RTE DE LA MEYZE 87800 NEXON
998824;6 RUE GAY LUSSAC 87800 NEXON
998820;10 PL DE LA REPUBLIQUE 87800 NEXON
998814;7 PLE ANNIE FRATELLINI 87800 NEXON
998818;59 RTE DE LA MEYZE 87800 NEXON
998817;38 RTE DE LA MEYZE 87800 NEXON
998813;5 RUE ANDRE FURELAUD 87800 NEXON
998810;8  BOIS CHABROL 87800 MEILHAC
998825;1 RUE GEORGE SAND 87800 NEXON
998822;21 RUE EMILE ZOLA 87800 NEXON
998816;3 RUE DE LA LOMBERTIE 87800 NEXON
998827;22 RUE JEAN GIRAUDOUX 87800 NEXON
998823;38 RUE GAMBETTA 87800 NEXON
998826;8 RUE GEORGES BRASSENS 87800 NEXON
998821;6 RUE DE LIMOGES 87800 NEXON
998830;15  LE PETIT SAZERAT 87800 NEXON
998831;21  LE PETIT SAZERAT 87800 NEXON
998833;9 RUE LOUIS AYMARD 87800 NEXON
998832;5867  LES ROCHILLES 87800 NEXON
998834;31 RUE LOUIS JOUVET 87800 NEXON
998828;2  LA CROIX SAINTE VALERIE 87800 NEXON
998829;1  LA VIGNE 87800 NEXON
998837;5 RUE RENE CASSIN 87800 NEXON
998835;8 RUE LOUIS JOUVET 87800 NEXON
998842;2 RUE VICTOR HUGO 87800 NEXON
998838;2 RUE SAINT FERREOL 87800 NEXON
998847;12 RTE DES CHEVALIERS 87800 RILHAC-LASTOURS
998844;2 CHE DE LA FORET 87800 RILHAC-LASTOURS
998843;22 RUE VICTOR HUGO 87800 NEXON
998836;6 RUE MICHELET 87800 NEXON
998840;10  SAZERAT 87800 NEXON
998839;8  SALLAS 87800 NEXON
998841;17  VALEIX 87800 NEXON
998846;11 RTE DES CHEVALIERS 87800 RILHAC-LASTOURS
998850;1 IMP ETANG JUGE 87800 RILHAC-LASTOURS
998845;27 RTE DE NEXON 87800 RILHAC-LASTOURS
998848;39 RTE DES CHEVALIERS 87800 RILHAC-LASTOURS
998849;47 RTE DES CHEVALIERS 87800 RILHAC-LASTOURS
998855;6 ALL DE LA GRIMAUDIE 87800 SAINT-HILAIRE-LES-PLACES
998853;1 PAS DE LA GRENERIE 87800 SAINT-HILAIRE-LES-PLACES
998851;1 RTE DE LA CROIX LA FAYE 87800 SAINT-HILAIRE-LES-PLACES
998854;1 RTE DE LA GRENERIE 87800 SAINT-HILAIRE-LES-PLACES
998856;4 CHE DE PUYCHENY 87800 SAINT-HILAIRE-LES-PLACES
998857;2 RUE DES EGLANTINES 87800 SAINT-HILAIRE-LES-PLACES
998860;28 RTE DU LAC 87800 SAINT-HILAIRE-LES-PLACES
998852;2 ALL DE LA GRENERIE 87800 SAINT-HILAIRE-LES-PLACES
998862;4 RTE DU PONT DU PUY 87800 SAINT-HILAIRE-LES-PLACES
998861;43 RTE DU LAC 87800 SAINT-HILAIRE-LES-PLACES
998864;7  GARE DE LAFARGE 87800 SAINT-HILAIRE-LES-PLACES
998859;3 RUE DES VIOLETTES 87800 SAINT-HILAIRE-LES-PLACES
998874;31  LE GRAND VILLAGE 87800 SAINT-MAURICE-LES-BROUSSES
998871;26  GUILLAT 87800 SAINT-MAURICE-LES-BROUSSES
998869;34 AV DE LIMOGES 87800 SAINT-MAURICE-LES-BROUSSES
998865;5003  LA BAREILLE 87800 SAINT-HILAIRE-LES-PLACES
998863;5000  GARE DE LAFARGE 87800 SAINT-HILAIRE-LES-PLACES
998866;5001  LA COMBORNIE 87800 SAINT-HILAIRE-LES-PLACES
998870;5013 RUE DU BOSQUET 87800 SAINT-MAURICE-LES-BROUSSES
998872;10 RUE JEAN GIRAUDOUX 87800 SAINT-MAURICE-LES-BROUSSES
998867;5000  LANTERNAT 87800 SAINT-HILAIRE-LES-PLACES
998868;31 CHE DE LA DAME 87800 SAINT-MAURICE-LES-BROUSSES
998879;26  POMARET 87800 SAINT-MAURICE-LES-BROUSSES
998858;9 AV DES ROSES 87800 SAINT-HILAIRE-LES-PLACES
998883;7  L HOPITAL 87800 SAINT-PRIEST-LIGOURE
998875;5061  LE GRAND VILLAGE 87800 SAINT-MAURICE-LES-BROUSSES
998884;5143  LE BOURG 87800 SAINT-PRIEST-LIGOURE
998880;7  POMARET 87800 SAINT-MAURICE-LES-BROUSSES
998873;17  LE GRAND VILLAGE 87800 SAINT-MAURICE-LES-BROUSSES
998881;37  BABAUD 87800 SAINT-PRIEST-LIGOURE
998888;4  PUYCHAUGAT 87800 SAINT-PRIEST-LIGOURE
998882;8 RUE CECILE SABOURDY 87800 SAINT-PRIEST-LIGOURE
998876;12 ALL MAURICE UTRILLO 87800 SAINT-MAURICE-LES-BROUSSES
998877;17 ALL MAURICE UTRILLO 87800 SAINT-MAURICE-LES-BROUSSES
998878;3  MIMOLLE 87800 SAINT-MAURICE-LES-BROUSSES
998890;5019  CHEZ PALANT 87890 JOUAC
998886;8  MAZAURAND 87800 SAINT-PRIEST-LIGOURE
998887;1  PUY VERSAS 87800 SAINT-PRIEST-LIGOURE
998885;23  LEYSSENNE 87800 SAINT-PRIEST-LIGOURE
998892;5 RTE DE CROMAC 87890 JOUAC
998897;2  LA PARENTE 87890 JOUAC
998896;2  L ETRILLE 87890 JOUAC
998889;8  TOURDON 87800 SAINT-PRIEST-LIGOURE
998898;5057  LE BOURG 87890 JOUAC
998903;7  MENUSSAC 87890 JOUAC
998904;1 RUE AMBROISE PARE 87920 CONDAT-SUR-VIENNE
998902;1  LES REDEAUX 87890 JOUAC
998895;3 RTE DE SAINT LEGER 87890 JOUAC
998891;6  CHEZ PALANT 87890 JOUAC
998901;5165  LE CHERBOIS 87890 JOUAC
998894;14 RTE DE SAINT LEGER 87890 JOUAC
998899;5060  LE BOURG 87890 JOUAC
998893;1 RTE DE SAINT LEGER 87890 JOUAC
998905;24 IMP BEAU VALLON 87920 CONDAT-SUR-VIENNE
998911;4 RUE DE BELLEVUE 87920 CONDAT-SUR-VIENNE
998913;20 RUE DE CONDADILLE 87920 CONDAT-SUR-VIENNE
998914;5 RUE DE LA VIENNE 87920 CONDAT-SUR-VIENNE
998906;5532  CHEZ BORDAS 87920 CONDAT-SUR-VIENNE
998907;5014  CONDADILLE 87920 CONDAT-SUR-VIENNE
998912;8 CHE DE BORDAS 87920 CONDAT-SUR-VIENNE
998900;1  LE CHERBOIS 87890 JOUAC
998908;6 RUE CORNEILLE 87920 CONDAT-SUR-VIENNE
998915;65 AV DE LIMOGES 87920 CONDAT-SUR-VIENNE
998917;1 SQ DES BOULEAUX 87920 CONDAT-SUR-VIENNE
998916;24 RTE DE VERSANAS 87920 CONDAT-SUR-VIENNE
998922;21 RUE DES LYS 87920 CONDAT-SUR-VIENNE
998910;2 RUE D AIXE 87920 CONDAT-SUR-VIENNE
998909;15 RUE D AIXE 87920 CONDAT-SUR-VIENNE
998919;1 RUE DES CHATAIGNIERS 87920 CONDAT-SUR-VIENNE
998920;9 RUE DES GENETS 87920 CONDAT-SUR-VIENNE
998918;3 IMP DES BRUYERES 87920 CONDAT-SUR-VIENNE
998926;4 IMP DU QUORUM 87920 CONDAT-SUR-VIENNE
998928;19 RUE JEAN JAURES 87920 CONDAT-SUR-VIENNE
998924;6 RUE DU MOULIN NEUF 87920 CONDAT-SUR-VIENNE
998921;13 RTE DES GRANDS BOIS 87920 CONDAT-SUR-VIENNE
998927;4 RUE JEAN JACQUES ROUSSEAU 87920 CONDAT-SUR-VIENNE
998940;15 RUE PAUL ELUARD 87920 CONDAT-SUR-VIENNE
998930;20 RUE LA FONTAINE 87920 CONDAT-SUR-VIENNE
998932;5295  LES FONTAINES 87920 CONDAT-SUR-VIENNE
998923;2 IMP DES NOISETIERS 87920 CONDAT-SUR-VIENNE
998934;5006  LES GRANDS BOIS EST 87920 CONDAT-SUR-VIENNE
998941;24 RUE PIERRE ET MARIE NOUHAUD 87920 CONDAT-SUR-VIENNE
998936;5473 IMP MARYSE BASTIE 87920 CONDAT-SUR-VIENNE
998938;1 RUE OLYMPE DE GOUGES 87920 CONDAT-SUR-VIENNE
998943;9 RUE ROLAND GARROS 87920 CONDAT-SUR-VIENNE
998935;5290  LES GRANDS BOIS EST 87920 CONDAT-SUR-VIENNE
998925;4 IMP DU PIC VERT 87920 CONDAT-SUR-VIENNE
998933;5164  LES GABIES 87920 CONDAT-SUR-VIENNE
998937;20 RUE MOZART 87920 CONDAT-SUR-VIENNE
998944;1 IMP ST SAENS 87920 CONDAT-SUR-VIENNE
998929;15 RUE JEAN REBIER 87920 CONDAT-SUR-VIENNE
998948;608 RUE DE LA VERTE FEUILLE 8800 DEVILLE
998946;10 RUE WAGNER 87920 CONDAT-SUR-VIENNE
998947;14 RUE D AZY 8800 DEVILLE
998931;30 RUE LA FONTAINE 87920 CONDAT-SUR-VIENNE
998939;11 RUE PAUL ELUARD 87920 CONDAT-SUR-VIENNE
998951;5653 RTE DE SECHEVAL 8800 DEVILLE
998954;36 RUE DES OSIERS 8800 DEVILLE
998950;87 RUE DE LA VERTE FEUILLE 8800 DEVILLE
998953;29 RUE DES OSIERS 8800 DEVILLE
998958;1013 GR GD RUE 8800 DEVILLE
998942;5534  POULOUZAT 87920 CONDAT-SUR-VIENNE
998952;63 RUE DES ECOLES 8800 DEVILLE
998945;28 RUE SUZANNE LENGLEN 87920 CONDAT-SUR-VIENNE
998959;1016 GR GD RUE 8800 DEVILLE
998962;5146  LE VILLAGE 8800 DEVILLE
998956;1022  GD RUE 8800 DEVILLE
998955;5601 RUE DU BUCHY 8800 DEVILLE
998960;514 GR GD RUE 8800 DEVILLE
998966;8 RUE DU PONT 8800 HAULME
998965;8 RUE DU MOULIN 8800 HAULME
998961;5567  LE CANAL 8800 DEVILLE
998949;76 RUE DE LA VERTE FEUILLE 8800 DEVILLE
998964;6 RUE DU MOULIN 8800 HAULME
998963;5572  LES RAYVIS 8800 DEVILLE
998968;6  LES HOYERS 8800 HAULME
998972;7 CHE DES VIEILLES TERRES 8800 LAIFOUR
998970;16 RUE DE MEUSE 8800 LAIFOUR
998969;10 RUE BASSE 8800 LAIFOUR
998957;33  GD RUE 8800 DEVILLE
998971;18 RUE DE MEUSE 8800 LAIFOUR
998974;10 RUE DE FLOREFFE 8800 LES HAUTES-RIVIERES
998967;5072  LES HOYERS 8800 HAULME
998975;9 RUE DE FLOREFFE 8800 LES HAUTES-RIVIERES
998978;36 RUE DE L INDUSTRIE 8800 LES HAUTES-RIVIERES
998977;8 RUE DE L ECOLE 8800 LES HAUTES-RIVIERES
998982;5930 RUE DE TRIGNE 8800 LES HAUTES-RIVIERES
998981;35 RUE DE LA SEMOY 8800 LES HAUTES-RIVIERES
998980;33 RUE DE LA SEMOY 8800 LES HAUTES-RIVIERES
998973;5127  LE VILLAGE 8800 LAIFOUR
998984;4 RUE DES GAUVANNES 8800 LES HAUTES-RIVIERES
998976;2 RUE DE L ECOLE 8800 LES HAUTES-RIVIERES
998983;8 RUE DES FORGES 8800 LES HAUTES-RIVIERES
998985;5 RUE DES GAUVANNES 8800 LES HAUTES-RIVIERES
998988;32 RUE DU COMODO 8800 LES HAUTES-RIVIERES
998986;7 RUE DU BOIS JEAN 8800 LES HAUTES-RIVIERES
998991;15 RUE DU FALLIGEOIS 8800 LES HAUTES-RIVIERES
998992;4 RUE DU LYRIE 8800 LES HAUTES-RIVIERES
998979;38 RUE DE L INDUSTRIE 8800 LES HAUTES-RIVIERES
998987;24 RUE DU COMODO 8800 LES HAUTES-RIVIERES
998990;453 RUE DU CREUSOT 8800 LES HAUTES-RIVIERES
998999;182  LES MAZIS 8800 LES HAUTES-RIVIERES
999000;14 RUE 42 DEMI BRIGADE MALGACHE 8800 MONTHERME
998994;18 RUE DU RAUTOU 8800 LES HAUTES-RIVIERES
998995;9 RUE FONTAINE D ARRU 8800 LES HAUTES-RIVIERES
998993;20 RUE DU MOULIN 8800 LES HAUTES-RIVIERES
999002;5 RTE DE HARGNIES 8800 MONTHERME
998997;31 GR GRANDE RUE 8800 LES HAUTES-RIVIERES
998989;49 RUE DU COMODO 8800 LES HAUTES-RIVIERES
998998;61 GR GRANDE RUE 8800 LES HAUTES-RIVIERES
999001;21 QUAI ARISTIDE BRIAND 8800 MONTHERME
999007;7 RUE DU GENERAL DE GAULLE 8800 MONTHERME
999005;6 RUE DIDEROT 8800 MONTHERME
999006;6 RUE DU GENERAL DE GAULLE 8800 MONTHERME
998996;14 GR GRANDE RUE 8800 LES HAUTES-RIVIERES
999011;6092 RUE JEAN JAURES 8800 MONTHERME
999010;31 RUE ETIENNE DOLET 8800 MONTHERME
999009;3 RUE ETIENNE DOLET 8800 MONTHERME
999004;5001 RUE DE LA LYRE 8800 MONTHERME
999013;27  LES WOIERIES 8800 MONTHERME
999003;1 RUE DE LA LYRE 8800 MONTHERME
999014;13 RUE MONSEIGNEUR BIHERY 8800 MONTHERME
999021;5683  BOIS COMMUNAUX DE BOZIN 8800 THILAY
999017;114 RUE PAUL DOUMER 8800 MONTHERME
999023;7 RUE DE LA NAUX 8800 THILAY
999018;147 RUE PAUL DOUMER 8800 MONTHERME
999008;6 RUE DU LIEUTENANT BARBASTE 8800 MONTHERME
999027;1 RUE DES ECOLES 8800 THILAY
999025;11 RUE DE LA SEMOY NOHAN 8800 THILAY
999015;32 RUE PASTEUR 8800 MONTHERME
999012;3  LA SENCE PARENT 8800 MONTHERME
999019;1 RUE VIEUX CHEMIN 8800 MONTHERME
999020;22 RUE VOLTAIRE 8800 MONTHERME
999030;33 RUE DES PAQUIS 8800 THILAY
999031;5613  DEVANT NAUX 8800 THILAY
999026;123 RUE DE LA SEMOY NOHAN 8800 THILAY
999022;12 RUE DE LA MOTTE 8800 THILAY
999029;24 RUE DES PAQUIS 8800 THILAY
999024;11 RUE DE LA ROCHE 8800 THILAY
999016;4 RUE PASTEUR 8800 MONTHERME
999028;3 RUE DES LONGS CHAMPS 8800 THILAY
999033;14 RUE EVA THOME 8800 THILAY
999040;5527  LES LONGS CHAMPS 8800 THILAY
999034;6 RUE EVA THOME 8800 THILAY
999038;264  LA GREVIERE 8800 THILAY
999032;12 RUE DU FAUCON NOHAN 8800 THILAY
999053;24 RUE DES JARDINS 88000 CHANTRAINE
999045;14 LOT DE L ETANG 88000 CHANTRAINE
999037;5656  LA COUTURE D EN BAS 8800 THILAY
999036;5457  LA CHERESSE 8800 THILAY
999057;103 RUE DU GENERAL DE GAULLE 88000 CHANTRAINE
999047;5 LOT DE L ETANG 88000 CHANTRAINE
999050;100 RUE DES FORGES 88000 CHANTRAINE
999046;26 LOT DE L ETANG 88000 CHANTRAINE
999043;8 CHE DES RAPIDES 8800 TOURNAVAUX
999042;14 RTE D HAULME 8800 TOURNAVAUX
999039;407  LA PETITE COUTURE 8800 THILAY
999048;12 ALL DE LA LIBERTE 88000 CHANTRAINE
999059;193 RUE DU GENERAL DE GAULLE 88000 CHANTRAINE
999052;99 RUE DES FORGES 88000 CHANTRAINE
999044;6 ALL DES TERRASSES 8800 TOURNAVAUX
999051;5 RUE DES FORGES 88000 CHANTRAINE
999041;5264  LES LONGS CHAMPS FORRIERES 8800 THILAY
999056;9 RUE DES VERGERS 88000 CHANTRAINE
999055;40 CHE DES PRINCES 88000 CHANTRAINE
999035;9 GR GRAND RUE NAUX 8800 THILAY
999058;14 RUE DU GENERAL DE GAULLE 88000 CHANTRAINE
999054;38 CHE DES PRINCES 88000 CHANTRAINE
999063;54 RUE DU GENERAL DE GAULLE 88000 CHANTRAINE
999060;195 RUE DU GENERAL DE GAULLE 88000 CHANTRAINE
999049;6 IMP DE LA TABAGIE 88000 CHANTRAINE
999067;11 RUE DU VIEUX MOULIN 88000 CHANTRAINE
999064;75 RUE DU GENERAL DE GAULLE 88000 CHANTRAINE
999061;289 RUE DU GENERAL DE GAULLE 88000 CHANTRAINE
999062;4 RUE DU GENERAL DE GAULLE 88000 CHANTRAINE
999065;97 RUE DU GENERAL DE GAULLE 88000 CHANTRAINE
999073;27 RUE JEAN CLEMENT 88000 CHANTRAINE
999083;25 RUE VARROY 88000 CHANTRAINE
999069;31 RUE GENERAL LECLERC 88000 CHANTRAINE
999084;12 RUE VICTOR HUGO 88000 CHANTRAINE
999076;17 RUE JULES FERRY 88000 CHANTRAINE
999070;6 RUE GENERAL LECLERC 88000 CHANTRAINE
999068;25 RUE GENERAL LECLERC 88000 CHANTRAINE
999066;28 RUE DU PLEIN SOLEIL 88000 CHANTRAINE
999082;9 IMP PAYONNE 88000 CHANTRAINE
999075;40 RUE JEAN CLEMENT 88000 CHANTRAINE
999072;71 RUE GENERAL LECLERC 88000 CHANTRAINE
999071;61 RUE GENERAL LECLERC 88000 CHANTRAINE
999078;20 RUE JULES FERRY 88000 CHANTRAINE
999086;5 RUE VICTOR HUGO 88000 CHANTRAINE
999077;2 RUE JULES FERRY 88000 CHANTRAINE
999085;14 RUE VICTOR HUGO 88000 CHANTRAINE
999079;28 RUE JULES FERRY 88000 CHANTRAINE
999074;28 RUE JEAN CLEMENT 88000 CHANTRAINE
999088;12 RUE ALBERT SCHWEITZER 88000 DEYVILLERS
999081;2 RUE JULIA COLIN 88000 CHANTRAINE
999087;10 RUE ALBERT SCHWEITZER 88000 DEYVILLERS
999080;4 RUE JULES FERRY 88000 CHANTRAINE
999091;29 RUE D ALSACE 88000 DEYVILLERS
999089;2 LOT COTEAU DES FRUITIERS 88000 DEYVILLERS
999092;36 RUE D ALSACE 88000 DEYVILLERS
999094;11 RUE DES ACACIAS 88000 DEYVILLERS
999095;12 ALL DES ECUREUILS 88000 DEYVILLERS
999098;15 RUE DU DOCTEUR FLEMING 88000 DEYVILLERS
999090;11 RUE D ALSACE 88000 DEYVILLERS
999093;38 RUE D ALSACE 88000 DEYVILLERS
999097;17 RUE DES TILLEULS 88000 DEYVILLERS
999096;8 ALL DES ECUREUILS 88000 DEYVILLERS
999105;1182 RUE D EPINAL 88000 DOGNEVILLE
999099;5 RUE DU SAUVEUR 88000 DEYVILLERS
